51:24.7,309
51:24.7,312
51:24.7,303
51:24.7,310
51:24.7,308
51:24.7,307
51:24.7,308
51:24.7,305
51:24.7,315
51:24.8,304
51:24.8,321
51:24.8,304
51:24.8,306
51:24.8,307
51:24.8,309
51:24.8,304
51:24.8,303
51:24.8,302
51:24.8,311
51:24.9,324
51:24.9,306
51:24.9,309
51:24.9,315
51:24.9,323
51:24.9,314
51:24.9,306
51:24.9,313
51:24.9,304
51:24.9,314
51:25.0,302
51:25.0,309
51:25.0,302
51:25.0,307
51:25.0,303
51:25.0,312
51:25.0,307
51:25.0,307
51:25.0,310
51:25.1,312
51:25.1,309
51:25.1,317
51:25.1,308
51:25.1,305
51:25.1,300
51:25.1,311
51:25.1,301
51:25.1,302
51:25.1,314
51:25.2,308
51:25.2,304
51:25.2,307
51:25.2,306
51:25.2,315
51:25.2,309
51:25.2,315
51:25.2,303
51:25.2,310
51:25.2,304
51:25.3,305
51:25.3,307
51:25.3,311
51:25.3,304
51:25.3,315
51:25.3,311
51:25.3,302
51:25.3,304
51:25.3,307
51:25.3,311
51:25.4,303
51:25.4,308
51:25.4,309
51:25.4,304
51:25.4,310
51:25.4,306
51:25.4,304
51:25.4,311
51:25.4,308
51:25.5,311
51:25.5,302
51:25.5,297
51:25.5,307
51:25.5,307
51:25.5,311
51:25.5,307
51:25.5,317
51:25.5,307
51:25.5,310
51:25.6,310
51:25.6,314
51:25.6,313
51:25.6,302
51:25.6,307
51:25.6,313
51:25.6,311
51:25.6,312
51:25.6,312
51:25.6,304
51:25.7,310
51:25.7,305
51:25.7,308
51:25.7,314
51:25.7,309
51:25.7,307
51:25.7,311
51:25.7,314
51:25.7,316
51:25.7,312
51:25.8,308
51:25.8,312
51:25.8,310
51:25.8,305
51:25.8,313
51:25.8,314
51:25.8,302
51:25.8,311
51:25.8,316
51:25.9,318
51:25.9,302
51:25.9,304
51:25.9,307
51:25.9,304
51:25.9,307
51:25.9,321
51:25.9,314
51:25.9,304
51:25.9,308
51:26.0,302
51:26.0,316
51:26.0,309
51:26.0,306
51:26.0,304
51:26.0,311
51:26.0,304
51:26.0,311
51:26.0,311
51:26.0,311
51:26.1,310
51:26.1,308
51:26.1,309
51:26.1,308
51:26.1,300
51:26.1,307
51:26.1,307
51:26.1,306
51:26.1,308
51:26.1,300
51:26.2,309
51:26.2,304
51:26.2,316
51:26.2,310
51:26.2,308
51:26.2,310
51:26.2,302
51:26.2,314
51:26.2,311
51:26.3,313
51:26.3,312
51:26.3,303
51:26.3,309
51:26.3,310
51:26.3,308
51:26.3,311
51:26.3,304
51:26.3,315
51:26.3,311
51:26.4,305
51:26.4,301
51:26.4,304
51:26.4,307
51:26.4,307
51:26.4,303
51:26.4,302
51:26.4,317
51:26.4,310
51:26.4,303
51:26.5,313
51:26.5,312
51:26.5,307
51:26.5,311
51:26.5,301
51:26.5,313
51:26.5,306
51:26.5,304
51:26.5,310
51:26.6,314
51:26.6,317
51:26.6,304
51:26.6,305
51:26.6,310
51:26.6,306
51:26.6,309
51:26.6,307
51:26.6,308
51:26.6,311
51:26.7,309
51:26.7,311
51:26.7,306
51:26.7,309
51:26.7,309
51:26.7,303
51:26.7,303
51:26.7,309
51:26.7,305
51:26.7,314
51:26.8,309
51:26.8,304
51:26.8,311
51:26.8,307
51:26.8,314
51:26.8,305
51:26.8,316
51:26.8,301
51:26.8,309
51:26.8,302
51:26.9,307
51:26.9,310
51:26.9,305
51:26.9,308
51:26.9,309
51:26.9,309
51:26.9,305
51:26.9,303
51:26.9,307
51:27.0,305
51:27.0,312
51:27.0,308
51:27.0,308
51:27.0,307
51:27.0,311
51:27.0,316
51:27.0,304
51:27.0,311
51:27.0,313
51:27.1,304
51:27.1,304
51:27.1,305
51:27.1,305
51:27.1,314
51:27.1,315
51:27.1,304
51:27.1,311
51:27.1,308
51:27.1,312
51:27.2,309
51:27.2,311
51:27.2,305
51:27.2,303
51:27.2,310
51:27.2,307
51:27.2,316
51:27.2,310
51:27.2,301
51:27.2,302
51:27.3,307
51:27.3,310
51:27.3,311
51:27.3,304
51:27.3,306
51:27.3,304
51:27.3,308
51:27.3,296
51:27.3,302
51:27.4,312
51:27.4,317
51:27.4,307
51:27.4,304
51:27.4,312
51:27.4,309
51:27.4,315
51:27.4,309
51:27.4,306
51:27.4,306
51:27.5,316
51:27.5,306
51:27.5,317
51:27.5,314
51:27.5,313
51:27.5,307
51:27.5,314
51:27.5,318
51:27.5,310
51:27.5,302
51:27.6,305
51:27.6,316
51:27.6,313
51:27.6,306
51:27.6,307
51:27.6,316
51:27.6,311
51:27.6,309
51:27.6,314
51:27.7,309
51:27.7,303
51:27.7,313
51:27.7,302
51:27.7,307
51:27.7,313
51:27.7,306
51:27.7,308
51:27.7,304
51:27.7,306
51:27.8,310
51:27.8,302
51:27.8,305
51:27.8,313
51:27.8,314
51:27.8,312
51:27.8,313
51:27.8,310
51:27.8,312
51:27.8,306
51:27.9,304
51:27.9,301
51:27.9,313
51:27.9,313
51:27.9,312
51:27.9,298
51:27.9,304
51:27.9,309
51:27.9,307
51:27.9,312
51:28.0,316
51:28.0,308
51:28.0,317
51:28.0,306
51:28.0,310
51:28.0,311
51:28.0,315
51:28.0,302
51:28.0,316
51:28.1,308
51:28.1,313
51:28.1,305
51:28.1,309
51:28.1,314
51:28.1,309
51:28.1,309
51:28.1,302
51:28.1,314
51:28.1,316
51:28.2,311
51:28.2,309
51:28.2,308
51:28.2,317
51:28.2,314
51:28.2,313
51:28.2,319
51:28.2,312
51:28.2,308
51:28.2,313
51:28.3,309
51:28.3,304
51:28.3,312
51:28.3,312
51:28.3,302
51:28.3,314
51:28.3,308
51:28.3,311
51:28.3,310
51:28.3,308
51:28.4,303
51:28.4,308
51:28.4,311
51:28.4,306
51:28.4,311
51:28.4,304
51:28.4,302
51:28.4,303
51:28.4,312
51:28.5,309
51:28.5,315
51:28.5,307
51:28.5,315
51:28.5,314
51:28.5,311
51:28.5,312
51:28.5,309
51:28.5,307
51:28.5,309
51:28.6,316
51:28.6,312
51:28.6,315
51:28.6,307
51:28.6,308
51:28.6,313
51:28.6,306
51:28.6,313
51:28.6,314
51:28.6,310
51:28.7,311
51:28.7,310
51:28.7,308
51:28.7,314
51:28.7,311
51:28.7,312
51:28.7,307
51:28.7,321
51:28.7,310
51:28.8,309
51:28.8,315
51:28.8,316
51:28.8,310
51:28.8,309
51:28.8,310
51:28.8,311
51:28.8,309
51:28.8,313
51:28.8,304
51:28.9,303
51:28.9,308
51:28.9,313
51:28.9,312
51:28.9,307
51:28.9,304
51:28.9,317
51:28.9,307
51:28.9,306
51:28.9,303
51:29.0,311
51:29.0,310
51:29.0,309
51:29.0,313
51:29.0,304
51:29.0,308
51:29.0,308
51:29.0,313
51:29.0,314
51:29.1,306
51:29.1,309
51:29.1,308
51:29.1,308
51:29.1,303
51:29.1,305
51:29.1,304
51:29.1,311
51:29.1,317
51:29.1,314
51:29.2,303
51:29.2,307
51:29.2,305
51:29.2,308
51:29.2,307
51:29.2,312
51:29.2,306
51:29.2,314
51:29.2,309
51:29.2,302
51:29.3,310
51:29.3,304
51:29.3,314
51:29.3,305
51:29.3,318
51:29.3,306
51:29.3,317
51:29.3,308
51:29.3,305
51:29.3,316
51:29.4,315
51:29.4,310
51:29.4,314
51:29.4,306
51:29.4,308
51:29.4,308
51:29.4,307
51:29.4,304
51:29.4,304
51:29.5,308
51:29.5,309
51:29.5,317
51:29.5,306
51:29.5,312
51:29.5,310
51:29.5,308
51:29.5,302
51:29.5,311
51:29.5,309
51:29.6,311
51:29.6,313
51:29.6,309
51:29.6,308
51:29.6,315
51:29.6,307
51:29.6,309
51:29.6,312
51:29.6,313
51:29.6,316
51:29.7,309
51:29.7,310
51:29.7,312
51:29.7,311
51:29.7,313
51:29.7,306
51:29.7,306
51:29.7,310
51:29.7,306
51:29.8,309
51:29.8,304
51:29.8,315
51:29.8,315
51:29.8,307
51:29.8,313
51:29.8,311
51:29.8,316
51:29.8,317
51:29.8,308
51:29.9,313
51:29.9,313
51:29.9,309
51:29.9,317
51:29.9,307
51:29.9,311
51:29.9,315
51:29.9,313
51:29.9,314
51:29.9,313
51:30.0,316
51:30.0,304
51:30.0,312
51:30.0,309
